Pirai,,Rurrenabaque,,portachuelo2estrellas,
694.0257792,1542.602344,839.5517004,1528.362553,984.4643684,2058.652726
696.538235,1563.661344,843.8322096,1529.841501,986.1904759,2063.350486
698.228368,1578.728344,847.3500067,1544.354041,987.9545608,2070.934556
701.7773432,1616.124344,850.6649802,1554.112821,989.7573677,2075.406716
702.9645064,1618.011344,853.9799537,1563.609041,991.598152,2080.143816
703.9582289,1618.381344,858.2265403,1569.587861,993.4769136,2085.916305
704.7820969,1624.451344,864.068987,1576.244921,995.3936525,2090.015715
705.7007984,1624.959344,868.8448055,1579.046466,997.3498581,2098.618475
706.4420532,1626.260344,873.3859036,1584.560036,999.3365945,2119.507905
707.1209655,1626.260344,877.3356705,1601.960436,1001.359074,2122.876897
707.7229937,1626.260344,880.580282,1611.215986,1003.424744,2125.35244
708.3084227,1626.661344,884.098079,1623.173726,1005.530625,2132.15615
708.8682111,1626.769344,888.9663958,1637.651866,1007.680441,2137.83047
709.3727088,1626.769344,894.5999048,1649.329726,1009.867489,2144.943649
710.1582271,1626.769344,900.4001416,1658.214346,1012.098472,2168.239309
742.8456808,1642.228344,907.4646245,1684.405346,1014.406898,2175.563749
747.9962657,1683.149344,914.9475476,1704.495146,1016.858299,2180.532059
749.834007,1683.149344,922.3803786,1712.898916,1019.439269,2186.159259
750.794179,1683.149344,929.2773357,1715.614406,1023.099242,2187.920507
751.6029792,1683.149344,936.3659806,1724.440036,1026.90219,2189.587886
752.3674169,1683.149344,943.1215383,1738.076956,1030.512271,2193.151392
753.0711459,1683.149344,949.3979438,1757.807826,1033.983847,2198.665171
753.7303996,1683.149344,956.1769268,1783.674926,1036.931932,2223.577441
754.4119473,1683.149344,963.6598499,1792.713096,1039.690874,2227.993037
755.1486183,1690.560344,971.8416915,1797.738366,1042.347799,2229.218387
756.4536029,1697.293344,981.4621926,1807.018216,1044.82973,2230.641725
757.3246432,1701.738344,990.7881577,1814.012686,1047.294534,2236.015985
758.2227153,1703.964344,999.9115817,1825.127506,1049.914971,2244.242765
759.0948152,1705.456344,1008.949125,1834.739826,1052.677637,2245.437609
759.8375947,1705.456344,1017.537829,1845.291976,1055.361369,2251.076599
760.5413236,1705.456344,1026.016723,1849.550276,1057.856704,2259.113109
761.228973,1705.530344,1034.118798,1862.852676,1060.227682,2263.756389
762.0140503,1707.186344,1042.089112,1866.03175,1062.676848,2267.456599
762.7177793,1707.260344,1049.723686,1871.34406,1065.278669,2282.231595
763.4490733,1707.332344,1057.106658,1873.794038,1067.874532,2284.508101
764.1918527,1707.386344,1062.864894,1890.253338,1070.494969,2287.39463
764.8955817,1707.386344,1067.864837,1901.700758,1073.319441,2297.32617
765.6142075,1707.608344,1072.789262,1905.501318,1076.403052,2310.4132
766.4100456,1710.779344,1079.638865,1921.304638,1079.94537,2318.31512
767.1677014,1711.937344,1085.41807,1928.387678,1083.483965,2325.19736
767.9396867,1715.147344,1093.154891,1930.75421,1086.682998,2332.59612
768.9084967,1718.403344,1101.966075,1935.37566,1089.773311,2343.92529
769.6107114,1724.971344,1107.0808,1954.42,1093.377436,2360.26659
770.2818915,1725.547344,1111.604182,1969.40894,1097.156554,2375.43474
771.6599453,1729.900344,1117.217077,1980.29314,1101.131516,2383.81014
772.66167,1790.583344,1124.851651,1983.59236,1105.190624,2392.365472
773.3561662,1790.583344,1129.947113,1985.898508,1109.472384,2396.364458
773.6745589,1790.583344,1135.023373,1991.967628,1114.162958,2401.653932
773.9894341,1790.583344,1139.219426,1992.973272,1119.157351,2408.056142
774.3078267,1790.583344,1143.672446,1995.043362,1124.374396,2420.044522
774.6144947,1790.583344,1147.325221,1997.320498,1129.732925,2428.419492
774.904748,1790.583344,1150.459483,2004.942518,1135.122729,2438.468722
775.1950013,1790.583344,1153.355341,2008.306858,1140.460408,2461.01491
775.4852547,1790.583344,1157.008116,2009.72151,1145.930635,2463.44763
775.7492556,1790.583344,1164.096761,2027.90961,1151.433626,2468.53762
776.0132565,1790.583344,1171.833582,2044.47209,1157.084059,2471.331578
776.2680588,1790.583344,1178.849912,2045.703193,1162.926613,2476.265578
776.5167287,1790.583344,1185.193279,2048.043723,1168.949373,2488.361388
776.7841547,1794.831344,1189.950743,2056.611843,1174.868627,2507.398598
777.0017695,1795.201344,1193.483359,2063.481723,1180.740967,2513.421148
777.218434,1795.201344,1197.645968,2063.971071,1186.497885,2514.686685
778.1221771,1795.201344,1202.626955,2064.696476,1192.154276,2518.199326
778.6176573,1826.503344,1206.340884,2065.39432,1197.807687,2524.244356
778.9591883,1826.725344,1209.407558,2065.785105,1203.586201,2541.105166
779.3029002,1826.725344,1212.239586,2067.636709,1209.325248,2543.036368
779.7425736,1826.725344,1214.802725,2068.082013,1214.884089,2544.288259
780.4655851,1829.085344,1217.923383,2068.92372,1220.246341,2545.844511
781.9845201,1845.730344,1221.367761,2071.818546,1225.782842,2550.689821
782.3105663,1864.285344,1223.942699,2075.286446,1231.556888,2554.504801
782.5931217,1864.285344,1226.288896,2086.158726,1237.487311,2562.095341
782.8224783,1864.285344,1229.070586,2087.105992,1243.239017,2569.078541
783.0506282,1864.285344,1231.717187,2087.579115,1248.703287,2583.028861
783.2787782,1864.285344,1235.132504,2093.157695,1253.94565,2596.034761
783.5250279,1864.285344,1237.852181,2095.716705,1259.088973,2605.671731
783.7821376,1864.285344,1240.571858,2097.604695,1264.179427,2610.228351
785.3277831,1864.285344,1243.194407,2109.107495,1269.33541,2614.527861
794.0402165,1908.002344,1245.551678,2118.330615,1274.768404,2620.513151
796.0117152,1927.326344,1248.174228,2130.504095,1280.455325,2625.012231
797.4177922,1927.452344,1250.454777,2132.464443,1286.27554,2630.770031
798.7022124,1927.487344,1253.236467,2143.235843,1291.908846,2638.633471
799.9704641,1934.466344,1256.316573,2144.848802,1297.404391,2650.043171
800.7768647,1934.776344,1259.533339,2145.470257,1302.718241,2657.568681
801.8189833,1935.146344,1262.963156,2146.112043,1307.906988,2668.982411
803.2253063,1943.324344,1265.910825,2147.151303,1313.118076,2679.547461
804.2943165,1944.498344,1268.415523,2147.396901,1318.408097,2690.156271
805.3421983,1946.493344,1270.600124,2147.663087,1323.830666,2703.516521
806.5113096,1946.493344,1272.651343,2147.850253,1329.332913,2709.597431
808.6466911,1952.807344,1274.57522,2147.877967,1334.928986,2716.698411
809.7803411,1958.515344,1276.38677,2148.144435,1340.669523,2721.991731
810.8166417,1958.515344,1278.108437,2150.595237,1346.391443,2726.805741
811.858733,1958.515344,1279.743536,2154.099607,1352.112618,2736.702471
812.8371279,1958.515344,1281.855552,2154.529156,1357.859111,2739.284629
814.0496548,1958.515344,1283.93701,2154.674197,1363.479758,2745.492549
816.9968753,1984.256344,1285.563638,2154.983829,1368.977537,2753.502139
818.3134342,1988.732344,1287.043107,2158.212499,1374.237772,2761.892879
819.4683493,1989.404344,1288.48351,2160.121048,1379.234399,2769.812209
820.5981059,1989.852344,1290.885459,2161.435388,1384.00763,2776.227909
821.7624555,1990.106344,1293.544141,2161.447943,1388.474064,2790.241749
822.8377485,1990.106344,1295.283512,2161.447943,1392.690294,2803.416799
823.8335151,1990.106344,1296.794805,2161.449263,1396.760571,2811.880609
824.8553394,1991.464344,1298.235208,2161.576537,1400.691599,2816.505381
826.216459,1995.007344,1299.592321,2161.58328,1404.499759,2819.562711
827.3650845,2002.033344,1300.891141,2161.89832,1408.349619,2824.658821
828.5641502,2002.403344,1302.175681,2163.78154,1412.018528,2831.330431
830.3137954,2004.214344,1303.540222,2164.062477,1415.726904,2840.097141
831.4854396,2023.497344,1305.04351,2168.783157,1419.274435,2850.436891
832.5072639,2023.515344,1306.335172,2169.487353,1422.752713,2860.161211
833.4856588,2023.515344,1307.577564,2170.010025,1426.134931,2870.758061
834.4029895,2023.515344,1308.847936,2174.487215,1429.465767,2873.488105
835.3564036,2023.515344,1310.296087,2176.214799,1432.723628,2874.324715
836.482547,2023.781344,1311.864261,2177.347507,1435.821388,2876.917193
838.0344821,2042.669344,1313.416033,2177.550139,1438.902765,2878.225209
839.2711899,2044.492344,1315.320843,2177.720472,1443.493556,2880.697494
840.2959095,2044.492344,1317.187936,2177.740037,1448.298062,2885.224904
841.229894,2044.862344,1318.667406,2179.086698,1452.870237,2889.796758
842.1416734,2045.060344,1320.031947,2180.88855,1457.167634,2892.251519
843.1355737,2046.482344,1321.295284,2193.20585,1460.38007,2900.226889
844.1601872,2051.371344,1322.558622,2193.39257,1463.677398,2907.101719
844.9955407,2051.371344,1324.806857,2193.50103,1467.794589,2911.442189
845.8140966,2051.425344,1326.573042,2193.556832,1471.884227,2917.405569
846.770635,2053.710344,1327.930154,2193.909882,1476.022269,2921.632999
847.4980459,2053.710344,1329.165622,2197.033282,1480.091802,2923.844451
848.1715025,2057.484344,1330.333417,2200.70604,1484.028786,2925.397676
848.8449592,2057.484344,1331.507853,2201.893974,1487.833223,2928.06335
849.5184158,2057.484344,1333.220717,2202.01527,1491.583299,2930.97762
850.1918725,2057.484344,1334.788892,2202.01527,1495.255932,2936.923885
850.8653291,2057.484344,1336.138626,2202.01975,1498.775911,2941.131685
851.5387857,2057.484344,1337.346678,2202.060502,1502.237806,2943.040237
852.1770751,2057.484344,1338.468751,2202.186358,1505.639385,2947.017037
852.7977808,2057.484344,1339.534017,2203.376445,1509.075962,2965.164357
853.4184865,2057.484344,1340.568662,2211.121175,1512.309249,2975.030207
854.0391921,2057.509344,1341.591239,2213.813195,1515.594662,2981.603695
855.1446105,2061.427344,1342.566597,2215.208501,1518.684975,2983.630925
855.7993213,2092.745344,1343.474207,2215.22812,1521.814755,2990.100525
856.2807934,2095.111344,1344.496784,2215.820351,1524.873048,2995.407875
856.7585055,2095.111344,1345.562049,2215.851907,1527.932086,2997.076383
857.2362175,2095.111344,1346.584626,2215.911128,1531.068568,3001.058373
857.7139295,2095.111344,1347.607203,2216.384188,1534.254197,3003.514723
858.1632561,2095.111344,1348.594212,2220.071058,1537.483761,3008.961103
858.6285495,2095.111344,1349.616788,2224.801928,1540.775131,3011.601256
860.468393,2100.043344,1351.003772,2225.586426,1544.136498,3016.598481
861.4023127,2131.445344,1352.171567,2225.710963,1547.070434,3018.628547
862.0792184,2136.036344,1353.441939,2225.710963,1550.44595,3020.733218
862.62599,2136.423344,1354.428948,2229.243404,1553.621154,3022.557337
863.1488234,2136.423344,1355.433624,2231.669414,1556.785932,3028.689634
863.6736428,2136.423344,1356.581652,2231.754074,1559.721358,3041.437829
864.2629686,2136.423344,1357.678213,2231.754197,1562.667208,3043.974156
864.8334665,2136.423344,1358.893079,2231.842436,1565.604123,3048.100476
865.4039644,2136.423344,1359.939891,2231.863405,1568.515719,3058.856966
865.9744624,2136.423344,1360.915249,2234.422275,1571.422848,3064.854356
866.5449603,2136.423344,1361.845033,2237.652185,1574.339657,3073.948896
867.1154582,2136.423344,1362.980034,2238.215162,1577.275082,3083.794316
867.6859562,2136.423344,1364.359504,2238.215162,1580.253698,3090.011406
868.2564541,2136.423344,1365.494506,2238.215306,1583.277737,3091.980562
868.826952,2136.423344,1366.511091,2238.235452,1586.333051,3094.422384
869.39745,2136.423344,1367.446485,2238.235452,1589.398046,3097.779469
869.9700399,2136.423344,1368.326914,2238.243044,1592.490594,3110.371067
870.5907456,2136.423344,1369.180786,2238.245275,1595.610693,3111.728366
871.2466938,2136.423344,1370.003584,2238.400955,1598.721112,3112.003134
872.0972312,2145.507344,1370.801127,2238.583704,1602.107798,3113.129533
872.6740051,2148.824344,1371.60368,2239.509652,1605.431188,3113.186353
873.1333199,2148.824344,1372.539074,2239.90457,1608.752344,3113.28985
873.4073296,2148.824344,1373.424893,2239.958447,1611.881379,3113.334913
873.6813392,2148.824344,1374.247691,2239.971231,1614.717766,3113.740202
873.9553489,2148.824344,1375.050243,2240.222928,1617.341926,3114.969797
874.2293585,2148.824344,1375.842814,2240.256167,1619.661522,3118.303317
874.5387474,2148.824344,1376.61083,2240.256167,1621.812082,3124.776967
874.8845615,2148.824344,1377.345439,2240.278655,1623.809244,3125.248753
875.2237305,2148.824344,1378.066064,2240.864083,1625.710345,3126.782015
875.5728672,2148.824344,1378.777481,2241.027962,1627.45358,3129.534894
875.9611364,2148.824344,1379.479776,2241.03826,1629.17373,3130.90712
876.3547586,2148.824344,1380.282329,2241.811201,1631.029407,3130.990049
876.7483809,2148.824344,1381.060093,2241.970384,1632.904446,3131.817204
877.1420031,2148.824344,1381.794702,2243.435644,1634.752677,3132.257786
877.5758962,2148.824344,1382.501552,2245.765184,1636.603141,3132.831054
878.1133837,2148.878344,1383.269568,2246.485644,1638.472967,3133.438166
878.7303498,2168.225344,1384.334833,2246.830822,1640.163331,3133.978793
879.1935991,2175.983344,1385.292916,2246.830822,1641.788166,3137.239391
879.4697486,2175.983344,1386.131147,2246.833154,1643.432361,3140.540651
879.7097121,2175.983344,1386.894326,2247.171029,1645.075812,3141.051416
879.9496756,2175.983344,1387.614951,2247.498514,1646.723731,3141.101696
880.1896392,2175.983344,1388.312728,2247.498514,1648.395479,3141.13516
880.4296027,2175.983344,1389.001517,2247.502555,1650.010633,3141.640968
880.6993566,2175.983344,1389.703812,2247.505615,1651.569194,3142.070159
880.9841338,2175.983344,1390.383701,2247.533274,1653.159774,3142.894412
881.4440503,2182.670344,1391.046045,2247.538228,1654.693761,3150.159322
881.7195982,2186.134344,1391.695448,2247.553796,1656.171154,3152.27338
881.9936078,2186.289344,1392.336331,2247.553796,1657.680568,3153.405843
882.2676175,2186.289344,1392.972991,2247.553796,1659.133387,3154.312067
882.507581,2186.289344,1393.601265,2247.557485,1660.528868,3155.28798
882.7475445,2186.289344,1394.221227,2247.557485,1661.948923,3160.782621
882.9875081,2186.289344,1394.837064,2250.163585,1663.275152,3162.30599
883.2274716,2186.289344,1395.444724,2253.649895,1664.614039,3165.029614
883.9362255,2187.815344,1396.044281,2265.107395,1665.968565,3166.814108
884.1488393,2196.684344,1396.660118,2277.001695,1667.238199,3168.62991
884.3106472,2196.684344,1397.331192,2282.230945,1668.519004,3168.905879
884.4646341,2196.684344,1398.070503,2288.504885,1669.677685,3169.202806
884.6447093,2196.684344,1399.000287,2297.998645,1670.782752,3169.563323
884.8247845,2196.684344,1400.228855,2302.767815,1671.823033,3169.677536
885.0048597,2196.684344,1401.986077,2303.83702,1672.84023,3169.688283
885.1849349,2196.684344,1403.5054,2304.328798,1673.816471,3169.692644
885.3650101,2196.684344,1404.673194,2304.671864,1674.768883,3169.726385
885.5450853,2196.684344,1405.586305,2307.276966,1675.68034,3169.731343
885.7251605,2196.684344,1406.393879,2313.409906,1676.550095,3169.770925
885.940379,2196.720344,1407.221797,2323.933313,1677.407192,3169.77407
886.1803426,2198.601344,1409.657643,2324.684955,1678.250885,3169.800119
886.4472593,2198.601344,1411.959936,2325.609371,1679.149682,3169.809989
886.6985715,2198.601344,1413.384918,2325.693827,1680.019438,3172.11985
886.9385351,2198.601344,1414.579441,2325.734581,1680.875045,3174.615576
887.1784986,2198.601344,1415.608033,2326.302897,1681.709057,3176.031266
887.4184622,2198.601344,1416.504693,2326.423419,1682.621258,3177.515382
887.6584257,2198.601344,1417.342923,2326.446645,1683.586329,3177.669003
887.8892727,2198.601344,1418.135494,2326.446864,1684.536508,3177.810095
888.107096,2198.601344,1418.90351,2326.446894,1685.307969,3177.872578
888.3062589,2198.601344,1419.633442,2326.497567,1686.114429,3178.081719
888.4970709,2198.601344,1420.331218,2326.703428,1687.191943,3178.102851
888.7057777,2198.601344,1421.020008,2327.334903,1688.273925,3178.122949
888.9144844,2198.601344,1421.699897,2334.742233,1689.276229,3178.413385
889.1231912,2199.643344,1422.375365,2339.43619,1690.00599,3179.583681
889.3618523,2199.643344,1423.086782,2339.491736,1691.037335,3180.275044
889.6018159,2199.643344,1423.961858,2340.057027,1691.934643,3183.444359
889.8365699,2199.643344,1424.85309,2340.400659,1692.625682,3184.569696
890.0648122,2199.643344,1425.616269,2344.856859,1693.57586,3185.643441
890.3303103,2199.643344,1426.305058,2356.150589,1694.479125,3189.111377
890.6412374,2199.643344,1426.967402,2358.608327,1695.302713,3189.174152
890.934198,2199.643344,1427.634093,2359.125488,1696.057047,3189.210217
891.2783509,2205.285344,1428.421704,2359.643589,1696.82553,3189.217199
891.5410118,2205.409344,1429.214274,2359.966662,1697.668478,3189.248257
891.7627422,2205.409344,1429.948884,2361.105354,1698.477172,3189.807879
893.6448392,2205.409344,1430.651178,2362.366166,1699.297036,3189.867346
895.7760845,2276.217344,1431.362595,2363.978491,1700.145196,3190.019965
896.1027016,2281.016344,1432.078604,2369.224011,1701.022398,3190.044509
896.3696183,2281.016344,1433.013999,2372.704036,1701.927898,3190.100901
